order_id,customer_id,warehouse_id,order_date,required_date,status,priority,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,notes,total_lines,order_value,created_by,_ingested_at
ORD-00032904,CUST-000298,WH-SOU-09,2024-10-10,2024-11-09,SHIPPED,URGENT,4906 Barnes Locks,Smithshire,MS,24325,,1,6405.12,EMP-00002,2026-04-30T04:36:50.726872
ORD-00032905,CUST-000126,WH-EAS-02,2025-01-29,2025-02-27,CANCELLED,EXPEDITED,5745 Michelle Falls,West Jamietown,FM,63333,,2,31069.95,EMP-00059,2026-04-30T04:36:50.726872
ORD-00032906,CUST-000443,WH-EAS-01,2025-12-11,2026-01-10,CONFIRMED,URGENT,4598 Murray Locks,Turnerview,MD,79122,,3,7077.96,EMP-00096,2026-04-30T04:36:50.726872
ORD-00032907,CUST-000415,WH-CEN-10,2025-10-13,2025-10-29,CONFIRMED,ECONOMY,35342 Tonya Oval Apt. 400,Port Michelleton,MA,18641,,1,3954.28,EMP-00096,2026-04-30T04:36:50.726872
ORD-00032908,CUST-000334,WH-CEN-10,2025-03-03,2025-03-06,PROCESSING,STANDARD,3854 Brooks Fort Suite 975,North Edwardberg,FL,87342,,1,18187.54,EMP-00148,2026-04-30T04:36:50.726872
ORD-00032909,CUST-000040,WH-EAS-01,2024-09-30,2024-10-21,DELIVERED,STANDARD,297 Tamara Hills,Scottbury,MA,13635,Set summer than door.,1,9106.4,EMP-00187,2026-04-30T04:36:50.726872
ORD-00032910,CUST-000327,WH-EAS-06,2025-12-09,2025-12-16,SHIPPED,STANDARD,9194 Burke Skyway,East Nicholas,NY,26263,,3,30332.86,EMP-00096,2026-04-30T04:36:50.726872
ORD-00032911,CUST-000314,WH-EAS-03,2024-09-22,2024-10-07,DELIVERED,STANDARD,58376 Lopez Fords,Warnerport,SC,70508,,3,39476.41,EMP-00122,2026-04-30T04:36:50.726872
ORD-00032912,CUST-000184,WH-EAS-02,2024-10-31,2024-11-09,DELIVERED,STANDARD,1194 Hester Station Apt. 617,North Amber,AS,30223,,3,104474.8,EMP-00038,2026-04-30T04:36:50.726872
ORD-00032913,CUST-000396,WH-CEN-08,2025-08-03,2025-08-28,DELIVERED,ECONOMY,1226 Samantha Lock,Davisburgh,SD,32351,,2,21452.36,EMP-00188,2026-04-30T04:36:50.726872
ORD-00032914,CUST-000290,WH-EAS-06,2025-04-24,2025-05-13,SHIPPED,ECONOMY,44326 Richard Curve,Port Christopherstad,PR,67633,,2,55005.24,EMP-00112,2026-04-30T04:36:50.726872
ORD-00032915,CUST-000137,WH-CEN-10,2025-12-12,2025-12-23,PROCESSING,STANDARD,410 Elizabeth Lodge,Rogersbury,GU,81456,,3,11908.98,EMP-00144,2026-04-30T04:36:50.726872
ORD-00032916,CUST-000281,WH-EAS-03,2024-09-26,2024-10-16,SHIPPED,STANDARD,470 Patrick Rapid Apt. 695,Lake Phyllis,AZ,67013,Cost win good itself month traditional onto.,1,4785.21,EMP-00180,2026-04-30T04:36:50.726872
ORD-00032917,CUST-000377,WH-EAS-06,2024-08-14,2024-09-12,PACKED,EXPEDITED,388 Tina Hills,Port Jason,MS,53010,,5,44097.07,EMP-00117,2026-04-30T04:36:50.726872
ORD-00032918,CUST-000402,WH-SOU-09,2025-06-25,2025-07-22,PICKING,ECONOMY,51735 Wilson Island,Sethton,DC,20306,,2,6332.44,EMP-00085,2026-04-30T04:36:50.726872
ORD-00032919,CUST-000465,WH-EAS-01,2024-08-16,2024-08-20,PACKED,STANDARD,85829 Robinson Views,South Corey,WY,77462,,1,25024.3,EMP-00102,2026-04-30T04:36:50.726872
ORD-00032920,CUST-000447,WH-NOR-04,2025-05-18,2025-05-29,CONFIRMED,STANDARD,76932 Edwards Union Suite 783,Port Reginald,AL,94769,,4,73395.59,EMP-00063,2026-04-30T04:36:50.726872
ORD-00032921,CUST-000055,WH-EAS-06,2025-03-25,2025-04-07,DELIVERED,URGENT,39718 Jeffery Pine Suite 667,North Randy,OR,40446,,1,11144.7,EMP-00058,2026-04-30T04:36:50.726872
ORD-00032922,CUST-000014,WH-SOU-09,2024-12-17,2025-01-07,SHIPPED,STANDARD,16783 Gavin Rest,North Jonathan,PR,35143,,3,16054.24,EMP-00033,2026-04-30T04:36:50.726872
ORD-00032923,CUST-000078,WH-EAS-02,2025-03-16,2025-03-19,PROCESSING,ECONOMY,3621 Hicks Trafficway,Craighaven,NC,46058,,2,24244.62,EMP-00145,2026-04-30T04:36:50.726872
ORD-00032924,CUST-000026,WH-WES-07,2025-02-23,2025-03-22,SHIPPED,URGENT,73233 David Turnpike,Jonesside,MI,16497,,1,9221.8,EMP-00168,2026-04-30T04:36:50.726872
ORD-00032925,CUST-000125,WH-CEN-10,2025-03-01,2025-03-12,DELIVERED,STANDARD,2881 Kevin Lights Suite 599,New Rachel,FL,21817,,1,1791.48,EMP-00049,2026-04-30T04:36:50.726872
ORD-00032926,CUST-000101,WH-EAS-01,2025-08-18,2025-08-21,DELIVERED,EXPEDITED,744 Wright Point,West Melanie,PR,20625,,2,29658.95,EMP-00040,2026-04-30T04:36:50.726872
ORD-00032927,CUST-000094,WH-SOU-09,2024-05-01,2024-05-24,DELIVERED,STANDARD,727 Vasquez Mill,North Timothy,SD,69002,,4,59823.36,EMP-00154,2026-04-30T04:36:50.726872
ORD-00032928,CUST-000330,WH-EAS-01,2025-01-10,2025-02-04,PACKED,STANDARD,651 Eric Landing Suite 303,North Travisville,SD,45783,,2,8589.72,EMP-00110,2026-04-30T04:36:50.726872
ORD-00032929,CUST-000448,WH-EAS-03,2024-05-23,2024-06-21,DELIVERED,ECONOMY,02345 Boyle Stravenue Apt. 177,Williamborough,AL,13181,Congress decision writer help want.,1,1775.6,EMP-00127,2026-04-30T04:36:50.726872
ORD-00032930,CUST-000051,WH-SOU-09,2024-12-05,2024-12-26,SHIPPED,STANDARD,731 Deborah Haven Suite 829,South Christophermouth,NC,41900,,1,2106.6,EMP-00175,2026-04-30T04:36:50.726872
ORD-00032931,CUST-000140,WH-WES-07,2026-01-16,2026-01-30,PROCESSING,STANDARD,88896 Kimberly Underpass Suite 807,Robinsonborough,NH,24820,,3,53120.29,EMP-00079,2026-04-30T04:36:50.726872
ORD-00032932,CUST-000331,WH-SOU-09,2024-12-29,2025-01-17,DELIVERED,EXPEDITED,13769 Brenda Court,Patrickstad,VI,36086,,2,24100.65,EMP-00137,2026-04-30T04:36:50.726872
ORD-00032933,CUST-000289,WH-EAS-06,2025-09-24,2025-10-04,PACKED,STANDARD,85289 Jackson Burgs,Burgessview,WA,58489,,1,32371.25,EMP-00076,2026-04-30T04:36:50.726872
ORD-00032934,CUST-000281,WH-CEN-08,2026-02-10,2026-03-03,PROCESSING,STANDARD,1416 James Common,Moorestad,AR,65979,,2,17858.23,EMP-00176,2026-04-30T04:36:50.726872
ORD-00032935,CUST-000358,WH-EAS-03,2024-05-06,2024-05-21,SHIPPED,STANDARD,36954 Eric Forge,Port Andrew,NM,54707,,2,16469.4,EMP-00035,2026-04-30T04:36:50.726872
ORD-00032936,CUST-000327,WH-NOR-05,2025-01-10,2025-02-07,PICKING,STANDARD,9377 Jesus Branch Apt. 004,Lake Hollyfurt,CO,60412,,6,32552.09,EMP-00087,2026-04-30T04:36:50.726872
ORD-00032937,CUST-000023,WH-EAS-02,2024-06-25,2024-07-10,DELIVERED,STANDARD,2292 Lopez Spring Suite 321,Murphyside,SC,39060,,1,28321.02,EMP-00034,2026-04-30T04:36:50.726872
ORD-00032938,CUST-000134,WH-EAS-06,2024-08-09,2024-08-27,PICKING,STANDARD,41324 Elizabeth Lodge,East Olivia,HI,68260,,1,30373.59,EMP-00078,2026-04-30T04:36:50.726872
ORD-00032939,CUST-000241,WH-NOR-05,2024-05-06,2024-05-29,PROCESSING,STANDARD,9403 Walker Estate Apt. 481,Jeffersonland,DE,92313,,3,32766.3,EMP-00192,2026-04-30T04:36:50.726872
ORD-00032940,CUST-000147,WH-EAS-03,2025-09-04,2025-10-04,PROCESSING,STANDARD,6264 James Canyon Suite 707,North David,NJ,41604,Evening economic game tax maybe put.,2,3052.7,EMP-00086,2026-04-30T04:36:50.726872
ORD-00032941,CUST-000152,WH-EAS-06,2026-03-13,2026-04-04,PROCESSING,STANDARD,26340 Heather Island,Farleyhaven,RI,52492,,4,80267.27,EMP-00162,2026-04-30T04:36:50.726872
ORD-00032942,CUST-000102,WH-SOU-09,2025-08-16,2025-09-05,DELIVERED,STANDARD,1973 Jessica Unions,Port Christopherfurt,PW,55786,,2,49140.5,EMP-00007,2026-04-30T04:36:50.726872
ORD-00032943,CUST-000249,WH-EAS-06,2024-09-17,2024-10-04,CANCELLED,STANDARD,2850 Jose Underpass Apt. 340,Lake Codybury,VI,52421,,3,34687.38,EMP-00019,2026-04-30T04:36:50.726872
ORD-00032944,CUST-000366,WH-CEN-08,2026-02-16,2026-03-17,PACKED,EXPEDITED,467 Monica Streets,South Maryhaven,ID,82276,,3,55311.31,EMP-00100,2026-04-30T04:36:50.726872
ORD-00032945,CUST-000363,WH-EAS-06,2026-03-18,2026-03-30,DELIVERED,STANDARD,1727 Grant Glen,Olsonville,AL,67295,,1,6775.27,EMP-00067,2026-04-30T04:36:50.726872
ORD-00032946,CUST-000188,WH-NOR-04,2024-09-21,2024-10-03,SHIPPED,ECONOMY,23696 Michael Green Suite 893,Michelleside,UT,30486,Meeting less win machine reach rest nearly.,1,5708.16,EMP-00151,2026-04-30T04:36:50.726872
ORD-00032947,CUST-000313,WH-NOR-04,2026-01-06,2026-01-13,DELIVERED,URGENT,376 Gary Light,Port Georgeview,CT,65913,Bar go western smile remember mother.,2,25733.32,EMP-00125,2026-04-30T04:36:50.726872
ORD-00032948,CUST-000264,WH-NOR-04,2025-09-26,2025-10-11,SHIPPED,STANDARD,5992 Hill Lodge Suite 272,Calvinmouth,PW,53142,,5,40196.44,EMP-00167,2026-04-30T04:36:50.726872
ORD-00032949,CUST-000308,WH-CEN-08,2026-03-15,2026-03-29,PROCESSING,STANDARD,3662 Sherman Mill Apt. 851,West Kimberlyfurt,ID,57025,,4,109100.14,EMP-00142,2026-04-30T04:36:50.726872
ORD-00032950,CUST-000415,WH-NOR-05,2025-01-31,2025-02-06,CONFIRMED,EXPEDITED,203 Glen Ranch Suite 430,Lake Deborahbury,SC,25393,,1,20293.2,EMP-00051,2026-04-30T04:36:50.726872
ORD-00032951,CUST-000255,WH-EAS-06,2025-01-31,2025-02-04,DELIVERED,STANDARD,9580 Smith Turnpike,Scottfurt,KY,84134,,1,19770.88,EMP-00086,2026-04-30T04:36:50.726872
ORD-00032952,CUST-000458,WH-SOU-09,2025-05-03,2025-05-10,SHIPPED,STANDARD,106 Ashlee Key Apt. 811,Port Adam,RI,52691,,3,77340.34,EMP-00166,2026-04-30T04:36:50.726872
ORD-00032953,CUST-000383,WH-EAS-03,2025-06-08,2025-07-04,PICKING,ECONOMY,040 Middleton Stream,New Karen,AZ,53540,,2,5192.3,EMP-00070,2026-04-30T04:36:50.726872
ORD-00032954,CUST-000002,WH-WES-07,2025-02-26,2025-03-11,PROCESSING,EXPEDITED,0638 Richard Trace Suite 776,Mccoyview,NY,20239,,1,17056.78,EMP-00132,2026-04-30T04:36:50.726872
ORD-00032955,CUST-000250,WH-SOU-09,2024-07-11,2024-07-29,DELIVERED,EXPEDITED,40025 Lopez Plaza Apt. 068,Romeroview,VT,29543,,3,36775.71,EMP-00162,2026-04-30T04:36:50.726872
ORD-00032956,CUST-000205,WH-EAS-03,2025-12-02,2026-01-01,SHIPPED,STANDARD,51319 Perez Ville,Jordanborough,ME,96515,,2,24379.12,EMP-00109,2026-04-30T04:36:50.726872
ORD-00032957,CUST-000378,WH-NOR-05,2026-02-09,2026-03-09,SHIPPED,STANDARD,0169 April Bridge Apt. 712,South Mason,MO,00812,,1,215.05,EMP-00038,2026-04-30T04:36:50.726872
ORD-00032958,CUST-000345,WH-CEN-08,2025-07-08,2025-07-17,DELIVERED,STANDARD,3779 Timothy Curve Apt. 544,West Michael,VA,15772,,6,72057.7,EMP-00030,2026-04-30T04:36:50.726872
ORD-00032959,CUST-000129,WH-SOU-09,2025-12-28,2026-01-22,PACKED,ECONOMY,4059 Ann Brooks,Diazberg,AZ,59218,,4,24615.61,EMP-00001,2026-04-30T04:36:50.726872
ORD-00032960,CUST-000284,WH-EAS-03,2024-05-31,2024-06-17,DELIVERED,EXPEDITED,25958 Travis Landing Suite 461,New Brentmouth,DE,89438,,2,22637.88,EMP-00054,2026-04-30T04:36:50.726872
ORD-00032961,CUST-000370,WH-SOU-09,2026-02-11,2026-03-12,PICKING,STANDARD,63646 Cooper Stravenue Apt. 204,Jenniferborough,WI,78132,,1,11595.7,EMP-00032,2026-04-30T04:36:50.726872
ORD-00032962,CUST-000017,WH-EAS-06,2024-07-14,2024-07-21,DELIVERED,STANDARD,53182 Robert Burgs,Lopezhaven,NE,85322,,2,28765.93,EMP-00006,2026-04-30T04:36:50.726872
ORD-00032963,CUST-000230,WH-SOU-09,2024-08-26,2024-08-29,PACKED,EXPEDITED,8720 Boyd Haven,East Stephen,OH,01688,,2,440.56,EMP-00087,2026-04-30T04:36:50.726872
ORD-00032964,CUST-000106,WH-CEN-10,2025-04-20,2025-05-12,PROCESSING,STANDARD,216 Baldwin Common,Harrismouth,HI,23181,,6,68557.15,EMP-00132,2026-04-30T04:36:50.726872
ORD-00032965,CUST-000052,WH-EAS-02,2025-10-09,2025-10-16,DELIVERED,STANDARD,98661 Paul Bridge,South Dannyberg,FM,29325,,3,14514.57,EMP-00182,2026-04-30T04:36:50.726872
ORD-00032966,CUST-000355,WH-NOR-04,2026-03-09,2026-04-01,DELIVERED,EXPEDITED,21845 Owens Lane Suite 894,Wrightland,TX,76050,,2,20048.99,EMP-00104,2026-04-30T04:36:50.726872
ORD-00032967,CUST-000294,WH-EAS-03,2026-04-01,2026-04-10,PACKED,STANDARD,66952 Bauer Views,Petersonhaven,VA,30949,,6,107587.7,EMP-00111,2026-04-30T04:36:50.726872
ORD-00032968,CUST-000153,WH-EAS-06,2024-10-20,2024-11-07,CANCELLED,STANDARD,38369 Mejia Underpass,Lake Richard,NM,51350,,1,23162.4,EMP-00051,2026-04-30T04:36:50.726872
ORD-00032969,CUST-000287,WH-CEN-08,2024-05-12,2024-05-30,SHIPPED,STANDARD,21847 Suzanne Common Apt. 207,West Megan,IN,03318,,1,16568.2,EMP-00166,2026-04-30T04:36:50.726872
ORD-00032970,CUST-000080,WH-EAS-06,2024-09-16,2024-10-06,DELIVERED,EXPEDITED,2064 Cruz Cliffs Suite 017,Lake Edwinside,MT,37195,,5,61813.85,EMP-00110,2026-04-30T04:36:50.726872
ORD-00032971,CUST-000332,WH-WES-07,2024-05-24,2024-06-22,PICKING,STANDARD,39842 Harris Plains Apt. 714,Donaldport,CT,07787,,2,1846.77,EMP-00067,2026-04-30T04:36:50.726872
ORD-00032972,CUST-000341,WH-NOR-04,2025-09-03,2025-09-12,PICKING,ECONOMY,3093 Wilkins Meadows,Bowenstad,IL,18415,,1,13650.5,EMP-00074,2026-04-30T04:36:50.726872
ORD-00032973,CUST-000403,WH-NOR-04,2025-10-18,2025-11-02,DELIVERED,STANDARD,1609 Campbell Plains,New Joshuaville,GA,24826,,1,1273.36,EMP-00081,2026-04-30T04:36:50.726872
ORD-00032974,CUST-000462,WH-NOR-04,2025-01-07,2025-01-15,SHIPPED,STANDARD,793 Sharon Knoll,Port Julie,OK,80544,,1,866.41,EMP-00012,2026-04-30T04:36:50.726872
ORD-00032975,CUST-000017,WH-CEN-10,2025-11-04,2025-11-10,SHIPPED,EXPEDITED,036 Lawrence Drives Suite 386,Brandonhaven,MS,50447,,1,15792.24,EMP-00062,2026-04-30T04:36:50.726872
ORD-00032976,CUST-000369,WH-CEN-08,2024-05-24,2024-06-16,CONFIRMED,EXPEDITED,80977 Preston Ville,Liubury,WV,08948,,1,24738.5,EMP-00190,2026-04-30T04:36:50.726872
ORD-00032977,CUST-000193,WH-EAS-03,2025-02-05,2025-02-12,CONFIRMED,STANDARD,8436 Nichols Meadows Suite 020,Gutierrezland,WY,41849,Nothing prevent building east feeling mother contain.,2,5215.18,EMP-00119,2026-04-30T04:36:50.726872
ORD-00032978,CUST-000334,WH-SOU-09,2025-05-20,2025-05-26,PROCESSING,STANDARD,907 Soto Parkway,Lake Richard,IN,86917,,3,57321.13,EMP-00190,2026-04-30T04:36:50.726872
ORD-00032979,CUST-000023,WH-EAS-03,2024-07-14,2024-08-05,SHIPPED,STANDARD,934 Stewart Lane Suite 528,Rhodesview,MT,93195,,4,45853.27,EMP-00005,2026-04-30T04:36:50.726872
ORD-00032980,CUST-000147,WH-WES-07,2024-10-31,2024-11-14,DELIVERED,URGENT,17445 Davis Springs Suite 804,New Lauraborough,NM,94868,,1,206.64,EMP-00120,2026-04-30T04:36:50.726872
ORD-00032981,CUST-000141,WH-WES-07,2024-12-05,2024-12-13,DELIVERED,STANDARD,86559 Richard Road Apt. 527,New Christopher,MA,97556,,4,37464.67,EMP-00151,2026-04-30T04:36:50.726872
ORD-00032982,CUST-000332,WH-SOU-09,2024-11-29,2024-12-26,CANCELLED,STANDARD,203 Wilson Loaf Suite 733,East Alexandra,OH,39160,,3,12433.02,EMP-00168,2026-04-30T04:36:50.726872
ORD-00032983,CUST-000037,WH-EAS-01,2025-09-08,2025-10-03,DELIVERED,STANDARD,484 Karen Summit,Willistown,MH,25283,,4,79328.67,EMP-00018,2026-04-30T04:36:50.726872
ORD-00032984,CUST-000435,WH-WES-07,2025-09-17,2025-10-04,DELIVERED,STANDARD,3167 Amanda Summit,North Meganmouth,UT,45794,,2,32347.98,EMP-00095,2026-04-30T04:36:50.726872
ORD-00032985,CUST-000327,WH-CEN-08,2024-07-17,2024-08-09,DELIVERED,EXPEDITED,033 Michael Parkway,Stephenchester,IL,89212,,4,44628.73,EMP-00162,2026-04-30T04:36:50.726872
ORD-00032986,CUST-000150,WH-NOR-05,2024-08-04,2024-08-08,PROCESSING,STANDARD,12211 Troy Meadows Suite 366,Victoriafort,MD,86742,,5,46128.01,EMP-00095,2026-04-30T04:36:50.726872
ORD-00032987,CUST-000260,WH-EAS-06,2025-06-24,2025-07-17,DELIVERED,STANDARD,2873 Abigail View Suite 165,Joshuamouth,RI,41929,,1,15272.96,EMP-00161,2026-04-30T04:36:50.726872
ORD-00032988,CUST-000377,WH-CEN-10,2026-02-22,2026-02-25,CONFIRMED,STANDARD,353 Julie Stravenue,Jacksonbury,NY,24716,Church some catch nothing all officer government.,3,59537.57,EMP-00069,2026-04-30T04:36:50.726872
ORD-00032989,CUST-000331,WH-WES-07,2025-11-06,2025-12-02,PICKING,STANDARD,020 Anthony Trail,Port Douglas,DC,13646,,3,38379.72,EMP-00192,2026-04-30T04:36:50.726872
ORD-00032990,CUST-000125,WH-EAS-03,2026-03-30,2026-04-23,PICKING,STANDARD,22722 Brown Well Suite 467,Figueroafurt,VA,90695,,3,45400.65,EMP-00013,2026-04-30T04:36:50.726872
ORD-00032991,CUST-000493,WH-SOU-09,2025-08-17,2025-09-14,SHIPPED,STANDARD,9155 Laura Cliffs,Lake Stephen,FL,74490,,2,32534.52,EMP-00101,2026-04-30T04:36:50.726872
ORD-00032992,CUST-000123,WH-NOR-04,2026-01-14,2026-01-27,SHIPPED,STANDARD,7007 Megan Pass Suite 665,South Allen,GA,74836,,3,35749.32,EMP-00132,2026-04-30T04:36:50.726872
ORD-00032993,CUST-000200,WH-CEN-10,2026-03-04,2026-03-07,CONFIRMED,STANDARD,29358 Rebecca Junction,North Daniel,NV,20394,,1,1551.03,EMP-00179,2026-04-30T04:36:50.726872
ORD-00032994,CUST-000034,WH-EAS-01,2024-04-30,2024-05-28,DELIVERED,EXPEDITED,1278 Coffey Drives,East Susanberg,TX,48255,,2,34582.7,EMP-00082,2026-04-30T04:36:50.726872
ORD-00032995,CUST-000393,WH-CEN-10,2025-07-29,2025-08-06,PROCESSING,EXPEDITED,88668 Walter Skyway Suite 003,Meadowsburgh,KY,93181,,1,8554.62,EMP-00178,2026-04-30T04:36:50.726872
ORD-00032996,CUST-000058,WH-WES-07,2026-04-25,2026-05-20,SHIPPED,STANDARD,508 Amanda Union Suite 028,West Tylermouth,MP,80709,,3,51951.17,EMP-00064,2026-04-30T04:36:50.726872
ORD-00032997,CUST-000417,WH-SOU-09,2025-02-07,2025-02-14,SHIPPED,ECONOMY,09010 Yvonne Walk,Newmanborough,HI,71129,,3,16485.7,EMP-00009,2026-04-30T04:36:50.726872
ORD-00032998,CUST-000470,WH-EAS-03,2026-02-25,2026-03-04,SHIPPED,URGENT,10546 Julia Cove Suite 686,Chamberstown,MN,04667,Although plan line happen.,3,67844.9,EMP-00077,2026-04-30T04:36:50.726872
ORD-00032999,CUST-000430,WH-CEN-10,2025-04-16,2025-04-24,SHIPPED,STANDARD,2698 Andrew Lock Apt. 718,Molinaton,LA,14388,,2,39592.56,EMP-00086,2026-04-30T04:36:50.726872
ORD-00033000,CUST-000068,WH-SOU-09,2024-05-26,2024-06-02,PROCESSING,STANDARD,4086 Amanda Island Suite 483,Cartermouth,TX,79067,,1,444.08,EMP-00126,2026-04-30T04:36:50.726872
ORD-00033001,CUST-000286,WH-EAS-01,2025-01-26,2025-02-01,DELIVERED,EXPEDITED,7812 Allison Terrace Suite 219,South Renee,MT,12740,,3,31863.6,EMP-00045,2026-04-30T04:36:50.726872
ORD-00033002,CUST-000093,WH-CEN-08,2024-10-12,2024-10-22,SHIPPED,EXPEDITED,5867 Coleman Fields Suite 538,Kimberlyland,CT,81371,,1,1332.1,EMP-00162,2026-04-30T04:36:50.726872
ORD-00033003,CUST-000087,WH-EAS-02,2026-01-04,2026-01-15,SHIPPED,ECONOMY,046 Green Walks,North Jennifer,ME,37561,,1,8033.01,EMP-00167,2026-04-30T04:36:50.726872
ORD-00033004,CUST-000093,WH-NOR-05,2025-10-16,2025-11-14,PACKED,ECONOMY,81279 Mccarthy Groves,North Paige,VA,84700,,1,4117.49,EMP-00166,2026-04-30T04:36:50.726872
ORD-00033005,CUST-000464,WH-EAS-03,2025-06-26,2025-07-14,DELIVERED,STANDARD,1599 Adams Avenue,Chenport,DC,98420,,3,26242.21,EMP-00142,2026-04-30T04:36:50.726872
ORD-00033006,CUST-000432,WH-EAS-06,2025-01-15,2025-02-06,SHIPPED,STANDARD,09781 David Walk,South Stefanie,NM,99113,,3,39728.38,EMP-00137,2026-04-30T04:36:50.726872
ORD-00033007,CUST-000240,WH-CEN-08,2025-11-14,2025-12-11,SHIPPED,STANDARD,067 Eric Parks Suite 242,Burtonside,MP,03611,,2,76567.44,EMP-00020,2026-04-30T04:36:50.726872
ORD-00033008,CUST-000495,WH-CEN-10,2025-09-15,2025-10-06,SHIPPED,STANDARD,80186 Salas Ridges Apt. 840,Bautistabury,WI,70046,Month military across you relate check green.,3,39971.85,EMP-00142,2026-04-30T04:36:50.726872
ORD-00033009,CUST-000240,WH-EAS-06,2024-05-11,2024-05-22,DELIVERED,STANDARD,8690 Ortiz Island Apt. 608,Port Rebeccahaven,ME,73350,,2,4120.83,EMP-00022,2026-04-30T04:36:50.726872
ORD-00033010,CUST-000342,WH-EAS-06,2025-07-23,2025-08-18,PROCESSING,EXPEDITED,8867 Wilson Valleys Suite 560,East Julie,KS,28237,,2,24623.0,EMP-00177,2026-04-30T04:36:50.726872
ORD-00033011,CUST-000215,WH-EAS-01,2024-09-11,2024-10-02,PICKING,STANDARD,92441 Williams Plaza,Port Johnmouth,NC,78184,,1,218.12,EMP-00093,2026-04-30T04:36:50.726872
ORD-00033012,CUST-000136,WH-SOU-09,2025-09-27,2025-09-30,SHIPPED,ECONOMY,0074 Kelly Junction Apt. 295,Jasonport,MT,54176,,1,3807.76,EMP-00182,2026-04-30T04:36:50.726872
ORD-00033013,CUST-000033,WH-CEN-10,2026-02-16,2026-03-10,DELIVERED,EXPEDITED,37735 Erin Heights Apt. 866,Laurenbury,IL,12864,,5,93917.15,EMP-00082,2026-04-30T04:36:50.726872
ORD-00033014,CUST-000063,WH-EAS-02,2024-05-24,2024-05-29,DELIVERED,STANDARD,70951 Kara Park Suite 530,West Bethview,MS,64464,,2,10710.88,EMP-00176,2026-04-30T04:36:50.726872
ORD-00033015,CUST-000054,WH-WES-07,2025-01-08,2025-01-28,PICKING,STANDARD,844 Emily Place Apt. 981,Collinsland,NJ,64838,,3,45578.82,EMP-00053,2026-04-30T04:36:50.726872
ORD-00033016,CUST-000432,WH-EAS-01,2025-08-21,2025-09-06,PROCESSING,EXPEDITED,645 Veronica River Suite 089,Kaylaview,DE,20666,,3,19809.33,EMP-00123,2026-04-30T04:36:50.726872
ORD-00033017,CUST-000483,WH-CEN-10,2024-12-14,2024-12-24,CANCELLED,STANDARD,52247 Foster Village,Port Franklinport,TX,93308,,1,5812.29,EMP-00179,2026-04-30T04:36:50.726872
ORD-00033018,CUST-000451,WH-NOR-05,2025-05-26,2025-06-21,SHIPPED,STANDARD,84081 Dudley Locks,Henrymouth,MP,72669,,1,29375.55,EMP-00033,2026-04-30T04:36:50.726872
ORD-00033019,CUST-000181,WH-SOU-09,2024-05-21,2024-06-16,DELIVERED,STANDARD,7199 Joseph Trafficway,Wernerbury,ND,38416,Practice toward add he structure type summer.,1,16378.89,EMP-00076,2026-04-30T04:36:50.726872
ORD-00033020,CUST-000240,WH-EAS-01,2024-06-25,2024-07-09,CONFIRMED,URGENT,9841 Harris Villages Suite 640,East Michael,AZ,39372,,5,87427.51,EMP-00134,2026-04-30T04:36:50.726872
ORD-00033021,CUST-000018,WH-EAS-01,2025-05-04,2025-05-29,PICKING,STANDARD,0306 Joseph Spur,Bridgesland,IA,87530,,3,45588.82,EMP-00136,2026-04-30T04:36:50.726872
ORD-00033022,CUST-000478,WH-NOR-05,2024-05-01,2024-05-14,DELIVERED,ECONOMY,20759 Burke Knolls Suite 202,Mclaughlinview,DC,06755,,3,84848.34,EMP-00143,2026-04-30T04:36:50.726872
ORD-00033023,CUST-000208,WH-NOR-05,2025-11-04,2025-12-04,SHIPPED,ECONOMY,2035 James Wall,Lake Josephberg,AK,47861,How skin future expert once include.,2,16296.59,EMP-00118,2026-04-30T04:36:50.726872
ORD-00033024,CUST-000329,WH-SOU-09,2025-06-17,2025-06-28,PACKED,URGENT,60619 Daniel Greens Suite 294,New Kristymouth,OH,59476,,1,25794.18,EMP-00025,2026-04-30T04:36:50.726872
ORD-00033025,CUST-000041,WH-CEN-10,2025-09-18,2025-10-18,CANCELLED,ECONOMY,0187 Diana Islands Suite 966,South Jacob,MA,96736,,2,9553.45,EMP-00077,2026-04-30T04:36:50.726872
ORD-00033026,CUST-000338,WH-WES-07,2025-10-12,2025-10-31,PICKING,STANDARD,8307 Anthony Club,Walkerview,AS,82033,,1,37020.48,EMP-00024,2026-04-30T04:36:50.726872
ORD-00033027,CUST-000120,WH-WES-07,2025-04-19,2025-05-17,DELIVERED,STANDARD,004 Hannah Viaduct Suite 488,Thomasmouth,MN,20527,,6,101702.98,EMP-00071,2026-04-30T04:36:50.726872
ORD-00033028,CUST-000011,WH-NOR-04,2024-07-03,2024-07-22,DELIVERED,STANDARD,31893 Carter Square,Garymouth,KY,95887,,2,10363.77,EMP-00117,2026-04-30T04:36:50.726872
ORD-00033029,CUST-000268,WH-EAS-02,2025-11-10,2025-12-04,DELIVERED,STANDARD,57108 Evan Ways Apt. 256,Lake Bonnie,RI,44504,Lot official require seek method example perhaps.,3,74108.23,EMP-00049,2026-04-30T04:36:50.726872
ORD-00033030,CUST-000324,WH-EAS-03,2025-10-04,2025-10-20,SHIPPED,STANDARD,0282 Julie Court Suite 090,Ryanton,MN,07321,,2,31222.14,EMP-00025,2026-04-30T04:36:50.726872
